Date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y
2016-10-19,0.673782,0.849944,0.986775,1.14292,1.28952,1.42487,1.54016,1.63689,1.71208,1.77128
2016-10-20,0.687655,0.861341,0.996988,1.15068,1.29613,1.43059,1.54508,1.63588,1.70818,1.7641
2016-10-21,0.689935,0.868139,1.00398,1.155,1.29603,1.42641,1.53641,1.62748,1.69977,1.75756
2016-10-24,0.694073,0.878608,1.01822,1.17289,1.31626,1.44792,1.55782,1.64942,1.72425,1.78159
2016-10-25,0.696713,0.890735,1.02761,1.17455,1.31833,1.44943,1.55786,1.64888,1.71935,1.77465
2016-10-26,0.702439,0.900899,1.04008,1.19543,1.34329,1.47639,1.58598,1.67681,1.74767,1.80395
2016-10-27,0.713453,0.90784,1.05872,1.22656,1.3824,1.52213,1.64022,1.72892,1.8008,1.85695
2016-10-28,0.690154,0.881257,1.03155,1.20861,1.37079,1.51482,1.63327,1.72858,1.80315,1.86283
2016-10-31,0.692447,0.871624,1.01652,1.19477,1.35886,1.50388,1.62235,1.71772,1.79334,1.85037
2016-11-01,0.684608,0.850414,0.998114,1.17074,1.3365,1.48427,1.60542,1.70446,1.77949,1.83782
2016-11-02,0.676996,0.846054,0.985066,1.14832,1.30791,1.4552,1.57811,1.67831,1.75499,1.81544
2016-11-03,0.677694,0.840038,0.981691,1.14713,1.30889,1.45693,1.58242,1.68301,1.76494,1.82994
2016-11-04,0.666621,0.819304,0.962724,1.13122,1.29085,1.43477,1.5551,1.6553,1.7366,1.80318
2016-11-07,0.688632,0.842882,0.996231,1.17488,1.3398,1.48516,1.60402,1.70161,1.78113,1.84265
2016-11-08,0.719715,0.883912,1.04472,1.2191,1.38475,1.52921,1.64706,1.74543,1.81969,1.8786
2016-11-09,0.739955,0.927137,1.13298,1.34534,1.53235,1.69524,1.82901,1.93797,2.01893,2.08255
2016-11-10,0.752684,0.943305,1.16847,1.40011,1.59127,1.75516,1.8903,1.99774,2.07774,2.13721
2016-11-14,0.804253,1.02674,1.27323,1.51946,1.71354,1.8747,2.00659,2.11213,2.1923,2.24868
2016-11-15,0.80932,1.03464,1.29999,1.54678,1.74328,1.90506,2.03576,2.13995,2.21353,2.26621
2016-11-16,0.81006,1.04591,1.29724,1.5461,1.74326,1.9024,2.02884,2.12789,2.19806,2.24874
2016-11-17,0.824116,1.06159,1.31856,1.57678,1.78117,1.94699,2.08008,2.17823,2.25021,2.30159
2016-11-18,0.834623,1.09068,1.3641,1.63318,1.84276,2.01334,2.14507,2.2425,2.31043,2.35907
2016-11-21,0.844416,1.11228,1.37669,1.64551,1.85369,2.02097,2.14899,2.24463,2.3131,2.35861
2016-11-22,0.850217,1.10576,1.37027,1.62623,1.8345,2.00391,2.13424,2.2306,2.2958,2.3408
2016-11-23,0.876997,1.15036,1.4193,1.68638,1.89258,2.05332,2.17903,2.26911,2.3333,2.37746
2016-11-25,0.873784,1.15096,1.4316,1.70182,1.91031,2.07104,2.19429,2.28611,2.3482,2.39299
2016-11-28,0.859219,1.12211,1.39031,1.6597,1.86334,2.02164,2.1409,2.23075,2.29648,2.34177
2016-11-29,0.856467,1.10398,1.37515,1.63966,1.84469,2.00378,2.12378,2.2161,2.27896,2.32265
2016-11-30,0.872673,1.13013,1.40527,1.68166,1.89453,2.06241,2.18882,2.28102,2.34107,2.38219
2016-12-01,0.897204,1.16339,1.44975,1.73774,1.95707,2.1289,2.26035,2.35185,2.4147,2.45752
2016-12-02,0.877543,1.11895,1.3985,1.67773,1.8911,2.06606,2.20002,2.2974,2.36331,2.41035
2016-12-05,0.888452,1.13468,1.4142,1.69186,1.90206,2.07177,2.20128,2.29702,2.36428,2.40901
2016-12-06,0.898214,1.13421,1.41033,1.68331,1.8985,2.07084,2.20229,2.30144,2.36774,2.41438
2016-12-07,0.890203,1.12182,1.3793,1.64433,1.8554,2.02669,2.15811,2.25668,2.32371,2.37172
2016-12-08,0.900308,1.12015,1.37994,1.6535,1.8749,2.05437,2.19413,2.29395,2.36458,2.41419
2016-12-09,0.915464,1.14899,1.42423,1.71389,1.93994,2.12121,2.26025,2.36235,2.43268,2.48366
2016-12-12,0.922331,1.15525,1.41829,1.70895,1.94133,2.12706,2.26806,2.37209,2.44583,2.49561
2016-12-13,0.933441,1.18595,1.456,1.73644,1.96225,2.13816,2.27204,2.37392,2.44304,2.49206
2016-12-14,0.957604,1.26689,1.53859,1.82148,2.04346,2.21434,2.3406,2.43169,2.49062,2.53123
2016-12-15,0.968672,1.29528,1.58831,1.88566,2.11343,2.28351,2.40853,2.49277,2.54923,2.58595
2016-12-16,0.945685,1.29063,1.58553,1.88946,2.11945,2.29151,2.41735,2.50649,2.56589,2.60751
2016-12-19,0.925351,1.26263,1.55212,1.85121,2.07609,2.24261,2.36425,2.45201,2.51299,2.5525
2016-12-20,0.923309,1.26276,1.56307,1.86008,2.09051,2.26011,2.38424,2.47656,2.53731,2.57876
2016-12-21,0.906418,1.24837,1.54193,1.84311,2.07276,2.24016,2.36236,2.45283,2.51381,2.55661
2016-12-22,0.917055,1.24164,1.5375,1.84587,2.07872,2.24692,2.37233,2.45856,2.52082,2.56399
2016-12-23,0.916602,1.24553,1.54305,1.84765,2.0743,2.23954,2.35857,2.44567,2.5083,2.55077
2016-12-27,0.932154,1.27349,1.57811,1.86884,2.0958,2.26029,2.37953,2.47235,2.53197,2.57572
2016-12-28,0.922301,1.25229,1.53153,1.81558,2.04147,2.20823,2.32822,2.41885,2.47851,2.52227
2016-12-29,0.906569,1.20433,1.47865,1.76563,1.99086,2.16119,2.28934,2.37799,2.44271,2.48848
2016-12-30,0.899312,1.19339,1.46529,1.74305,1.95517,2.11661,2.23685,2.32783,2.39543,2.4427
2017-01-03,0.913564,1.22411,1.49974,1.76357,1.97513,2.13892,2.26175,2.355,2.41855,2.4638
2017-01-04,0.907897,1.24434,1.51432,1.77198,1.9788,2.1424,2.26675,2.35953,2.42221,2.4665
2017-01-05,0.883543,1.18679,1.44502,1.69603,1.89633,2.05437,2.17745,2.26681,2.33244,2.37981
2017-01-06,0.88559,1.22702,1.50498,1.76219,1.95695,2.11017,2.22885,2.31851,2.38219,2.42868
2017-01-09,0.86803,1.20446,1.47653,1.72372,1.91325,2.06552,2.18397,2.27481,2.34163,2.38712
2017-01-10,0.864285,1.20917,1.48015,1.71965,1.91214,2.06687,2.1876,2.28159,2.346,2.39108
2017-01-11,0.862459,1.20298,1.46898,1.71613,1.91022,2.06251,2.18038,2.27139,2.3348,2.38013
2017-01-12,0.877419,1.20116,1.46085,1.70741,1.90066,2.05387,2.17598,2.26291,2.32661,2.37165
2017-01-13,0.873991,1.21372,1.48283,1.73048,1.91949,2.07132,2.19085,2.28189,2.34899,2.39388
2017-01-17,0.853304,1.17379,1.43474,1.67021,1.86107,2.01777,2.13922,2.23311,2.2961,2.34055
2017-01-18,0.861428,1.21576,1.48318,1.72605,1.92196,2.08156,2.20446,2.29674,2.35784,2.40033
2017-01-19,0.880817,1.24594,1.53316,1.78869,1.98982,2.15138,2.27682,2.36558,2.42577,2.46742
2017-01-20,0.866077,1.20974,1.50209,1.76969,1.97644,2.14308,2.27113,2.365,2.42942,2.47536
2017-01-23,0.838099,1.16635,1.44714,1.70011,1.90102,2.06899,2.19941,2.29676,2.36639,2.41317
2017-01-24,0.85199,1.21912,1.51182,1.76437,1.97104,2.14205,2.27375,2.3721,2.43671,2.48091
2017-01-25,0.856847,1.24426,1.5375,1.80512,2.02153,2.19563,2.32773,2.42534,2.49048,2.53591
2017-01-26,0.862686,1.22496,1.50741,1.77379,1.99289,2.1709,2.30894,2.40594,2.47362,2.5199
2017-01-27,0.860557,1.2131,1.4923,1.76008,1.97676,2.15034,2.28261,2.38007,2.44695,2.49456
2017-01-30,0.86582,1.21058,1.4911,1.75573,1.96929,2.14401,2.27856,2.3788,2.45002,2.49715
2017-01-31,0.855635,1.20701,1.48584,1.73167,1.93976,2.11223,2.24596,2.34647,2.41282,2.45819
2017-02-01,0.862675,1.22029,1.49841,1.75112,1.96011,2.13134,2.26495,2.36622,2.43528,2.4837
2017-02-02,0.864221,1.21101,1.48933,1.74362,1.95274,2.12473,2.26125,2.35949,2.42934,2.47751
2017-02-03,0.863438,1.21887,1.50491,1.76234,1.968,2.13869,2.27403,2.37626,2.44819,2.49978
2017-02-06,0.839289,1.16433,1.44077,1.68729,1.88791,2.05821,2.19386,2.298,2.37397,2.42531
2017-02-07,0.847066,1.17754,1.44749,1.6819,1.87813,2.04146,2.17218,2.27596,2.34892,2.40085
2017-02-08,0.846795,1.1678,1.42684,1.65736,1.84941,2.01157,2.14125,2.24159,2.31124,2.36041
2017-02-09,0.869313,1.1956,1.46023,1.70329,1.90229,2.06785,2.20179,2.30005,2.37008,2.41743
2017-02-10,0.874744,1.21348,1.48094,1.72873,1.92251,2.08634,2.21855,2.31831,2.38662,2.434
2017-02-13,0.884023,1.22112,1.49558,1.74995,1.94765,2.11289,2.24421,2.3436,2.41433,2.45877
2017-02-14,0.904291,1.25989,1.54712,1.79748,1.99647,2.15946,2.28815,2.38727,2.45157,2.49418
2017-02-15,0.921707,1.29308,1.57637,1.83474,2.03871,2.20007,2.32605,2.42169,2.48392,2.52484
2017-02-16,0.911403,1.24443,1.52168,1.77516,1.97516,2.13568,2.26668,2.36186,2.42915,2.4758
2017-02-17,0.897024,1.21774,1.494,1.74774,1.94657,2.10627,2.23472,2.33291,2.40342,2.44991
2017-02-21,0.90763,1.22453,1.50242,1.75176,1.95128,2.11074,2.23688,2.33656,2.40573,2.4542
2017-02-22,0.901695,1.22253,1.49506,1.7457,1.94452,2.10374,2.22971,2.32804,2.3968,2.44557
2017-02-23,0.893062,1.19341,1.46252,1.71261,1.90921,2.06905,2.1986,2.295,2.36556,2.41511
2017-02-24,0.869391,1.14779,1.40947,1.65208,1.84047,1.99724,2.12453,2.22341,2.29457,2.34629
2017-02-27,0.897321,1.20907,1.47498,1.71789,1.90465,2.05943,2.18301,2.27704,2.34426,2.38845
2017-02-28,0.913149,1.21716,1.49026,1.73097,1.9169,2.06568,2.18593,2.27706,2.33823,2.37954
2017-03-01,0.97828,1.30247,1.58777,1.84143,2.03082,2.17957,2.30056,2.38697,2.44661,2.48718
2017-03-02,1.02909,1.33333,1.6263,1.88169,2.06904,2.21354,2.33002,2.41507,2.47512,2.51543
2017-03-03,1.02385,1.31822,1.6091,1.86924,2.05713,2.20279,2.32077,2.4101,2.47349,2.51784
2017-03-06,1.03328,1.31948,1.60933,1.8644,2.05441,2.20293,2.32085,2.40911,2.47303,2.51474
2017-03-07,1.07842,1.34628,1.63782,1.89453,2.08274,2.22559,2.33883,2.42701,2.48821,2.53063
2017-03-08,1.10398,1.37728,1.66142,1.92655,2.12076,2.26737,2.38349,2.46684,2.52593,2.56772
2017-03-09,1.12718,1.38718,1.68243,1.95854,2.16119,2.31145,2.42691,2.51005,2.57016,2.61284
2017-03-10,1.11663,1.37393,1.66835,1.94509,2.1441,2.29045,2.40257,2.48658,2.54858,2.59586
2017-03-13,1.13538,1.39069,1.69252,1.96489,2.16578,2.3158,2.4294,2.51365,2.57682,2.62116
2017-03-14,1.13989,1.39989,1.69311,1.95984,2.15939,2.30706,2.41883,2.50357,2.56299,2.60663
2017-03-15,1.10244,1.33313,1.6041,1.86043,2.05236,2.19849,2.31529,2.40254,2.46896,2.52008
2017-03-16,1.09811,1.34404,1.61932,1.87416,2.06564,2.21479,2.33314,2.42075,2.4865,2.53553
2017-03-17,1.07891,1.33306,1.61121,1.8698,2.05515,2.19729,2.31016,2.39653,2.4616,2.51218
2017-03-20,1.07199,1.30833,1.58886,1.84157,2.02795,2.17317,2.28694,2.37271,2.4376,2.48373
2017-03-21,1.06004,1.28979,1.55598,1.80586,1.99504,2.14033,2.2527,2.33886,2.40007,2.44555
2017-03-22,1.04706,1.27569,1.52953,1.77706,1.96423,2.10836,2.22189,2.30384,2.36388,2.40881
2017-03-23,1.05656,1.27317,1.53357,1.78683,1.97837,2.12505,2.23858,2.32137,2.3831,2.4287
2017-03-24,1.05578,1.26419,1.5269,1.78056,1.96633,2.11031,2.22241,2.30574,2.36665,2.41252
2017-03-27,1.06135,1.271,1.52323,1.76493,1.94837,2.09212,2.20265,2.28394,2.34421,2.38615
2017-03-28,1.09806,1.30345,1.56493,1.8099,1.99248,2.1344,2.24591,2.3264,2.3824,2.42252
2017-03-29,1.07948,1.2852,1.53856,1.77979,1.95923,2.10389,2.21976,2.30101,2.35771,2.39839
2017-03-30,1.08228,1.28691,1.55106,1.80096,1.98501,2.13022,2.24504,2.32705,2.38569,2.4274
2017-03-31,1.07265,1.26469,1.52394,1.77347,1.9555,2.10084,2.21667,2.30193,2.36238,2.40688
2017-04-03,1.06194,1.24653,1.49052,1.72393,1.90223,2.04687,2.1632,2.25119,2.31667,2.36194
2017-04-04,1.07028,1.25947,1.49116,1.72389,1.90331,2.04628,2.16183,2.25199,2.31578,2.36203
2017-04-05,1.07822,1.26511,1.48537,1.71695,1.89671,2.04181,2.16338,2.25515,2.32314,2.37302
2017-04-06,1.08325,1.26054,1.47574,1.70702,1.88879,2.03397,2.15248,2.24118,2.30694,2.35466
2017-04-07,1.10635,1.30276,1.53233,1.7662,1.94019,2.07812,2.19136,2.278,2.34095,2.38723
2017-04-10,1.10766,1.29354,1.52773,1.75263,1.9266,2.06763,2.18177,2.26832,2.33234,2.37579
2017-04-11,1.08792,1.24827,1.4681,1.68485,1.85764,1.99896,2.1143,2.20491,2.26918,2.31551
2017-04-12,1.08887,1.25771,1.46641,1.68236,1.85681,2.00097,2.11878,2.20412,2.26514,2.30932
2017-04-13,1.07891,1.21785,1.41171,1.61531,1.78315,1.92541,2.04306,2.13116,2.19633,2.24385
2017-04-17,1.07395,1.21776,1.41969,1.63096,1.8054,1.95126,2.06848,2.15701,2.22298,2.26917
2017-04-18,1.05983,1.17925,1.36972,1.56847,1.73462,1.87584,1.99216,2.08405,2.15007,2.19844
2017-04-19,1.06117,1.19117,1.38022,1.58608,1.75771,1.90345,2.02352,2.11123,2.17442,2.22034
2017-04-20,1.07269,1.21179,1.41782,1.62749,1.79851,1.94422,2.06322,2.15025,2.21293,2.25717
2017-04-21,1.05859,1.19746,1.40699,1.61941,1.78921,1.93499,2.05467,2.14476,2.20949,2.25687
2017-04-24,1.09441,1.24423,1.45139,1.65934,1.82834,1.97083,2.08695,2.17633,2.2439,2.29111
2017-04-25,1.11566,1.28544,1.49328,1.70271,1.87573,2.02134,2.13955,2.23178,2.29731,2.34473
2017-04-26,1.11415,1.28095,1.47642,1.68538,1.85702,2.00193,2.12254,2.2126,2.27923,2.32838
2017-04-27,1.11237,1.25689,1.45408,1.66675,1.84049,1.98669,2.10738,2.19703,2.26307,2.31099
2017-04-28,1.12528,1.26773,1.46072,1.67148,1.83828,1.97919,2.09632,2.18472,2.24871,2.29655
2017-05-01,1.13126,1.28103,1.48838,1.70108,1.87077,2.01512,2.13447,2.2256,2.2937,2.34123
2017-05-02,1.12949,1.25846,1.46141,1.66921,1.83867,1.98454,2.1052,2.19832,2.26341,2.31036
2017-05-03,1.14341,1.29874,1.49275,1.70179,1.86819,2.0081,2.12546,2.21163,2.27433,2.32075
2017-05-04,1.16521,1.31217,1.51354,1.7355,1.9098,2.05273,2.1707,2.25754,2.32114,2.36758
2017-05-05,1.16639,1.3159,1.51966,1.74123,1.91,2.04942,2.16592,2.25458,2.31935,2.3682
2017-05-08,1.18036,1.32972,1.54323,1.75848,1.92627,2.06761,2.18555,2.27579,2.34294,2.38895
2017-05-09,1.19624,1.35816,1.57006,1.78908,1.96076,2.10202,2.21942,2.31099,2.37506,2.42082
2017-05-10,1.19231,1.36427,1.5672,1.78997,1.96331,2.1044,2.22414,2.31396,2.38023,2.42906
2017-05-11,1.20219,1.35314,1.55345,1.77697,1.95171,2.09204,2.20975,2.29966,2.36736,2.41679
2017-05-12,1.16787,1.29416,1.49121,1.70967,1.87996,2.0221,2.14196,2.23412,2.30192,2.35319
2017-05-15,1.1678,1.30119,1.50142,1.71382,1.88257,2.0231,2.1412,2.23404,2.30572,2.35744
2017-05-16,1.16493,1.30497,1.49588,1.70554,1.87594,2.0164,2.13422,2.22868,2.29744,2.34877
2017-05-17,1.13108,1.2464,1.41832,1.61358,1.77286,1.90792,2.02539,2.1165,2.18603,2.23903
2017-05-18,1.15101,1.27027,1.44655,1.64019,1.79777,1.9314,2.04601,2.13538,2.20401,2.25511
2017-05-19,1.15271,1.27678,1.4571,1.65529,1.81129,1.94314,2.05625,2.14597,2.21387,2.26544
2017-05-22,1.16535,1.27986,1.46679,1.65964,1.81813,1.95275,2.06605,2.15554,2.22556,2.27406
2017-05-23,1.19081,1.30938,1.50363,1.69552,1.85181,1.98499,2.09757,2.18838,2.25321,2.3
2017-05-24,1.19017,1.30012,1.47966,1.66864,1.82485,1.96063,2.07934,2.16912,2.23657,2.28609
2017-05-25,1.19327,1.291,1.46941,1.65953,1.81418,1.94859,2.06548,2.15513,2.22279,2.2734
2017-05-26,1.18302,1.29428,1.47595,1.66507,1.81723,1.94778,2.06072,2.15028,2.21949,2.26935
2017-05-30,1.18243,1.2776,1.44911,1.63627,1.7875,1.91685,2.02772,2.11828,2.18519,2.23572
2017-05-31,1.1918,1.27349,1.44117,1.62544,1.77219,1.89844,2.01093,2.09874,2.16557,2.21575
2017-06-01,1.20662,1.29436,1.45896,1.64249,1.78925,1.91512,2.02737,2.11721,2.18687,2.23832
2017-06-02,1.19783,1.28115,1.43438,1.60684,1.74292,1.86366,1.97284,2.06203,2.13015,2.18155
2017-06-05,1.20632,1.30232,1.4619,1.62825,1.76366,1.88555,1.99436,2.08288,2.1522,2.2016
2017-06-06,1.19763,1.2914,1.44216,1.60111,1.733,1.85257,1.96046,2.05063,2.11783,2.16784
2017-06-07,1.21186,1.31694,1.46928,1.63196,1.76458,1.88447,1.9944,2.08172,2.1485,2.19815
2017-06-08,1.2283,1.32372,1.47788,1.64185,1.77551,1.89573,2.00513,2.09336,2.16192,2.21227
2017-06-09,1.24059,1.33605,1.49396,1.65755,1.78494,1.90062,2.00756,2.0967,2.16579,2.21802
2017-06-12,1.25174,1.35482,1.50945,1.66843,1.7985,1.91587,2.02187,2.10978,2.17938,2.22886
2017-06-13,1.25842,1.35804,1.51281,1.67092,1.80109,1.91576,2.01899,2.10714,2.17403,2.22416
2017-06-14,1.23826,1.34518,1.4795,1.62498,1.74482,1.85198,1.95195,2.03461,2.10095,2.15225
2017-06-15,1.26084,1.36607,1.50506,1.65745,1.78265,1.8897,1.98553,2.06422,2.12754,2.17547
2017-06-16,1.24043,1.33635,1.48858,1.64651,1.77071,1.87902,1.9759,2.05709,2.1215,2.1714
2017-06-19,1.25829,1.37411,1.54015,1.69095,1.81147,1.91889,2.0141,2.0941,2.15911,2.20563
2017-06-20,1.25247,1.35852,1.51226,1.66183,1.78334,1.88721,1.97888,2.05907,2.12163,2.16869
2017-06-21,1.24943,1.36702,1.51303,1.66681,1.79166,1.89655,1.98896,2.06397,2.12398,2.16956
2017-06-22,1.24916,1.3523,1.49767,1.65456,1.78428,1.89411,1.98791,2.06239,2.12129,2.16506
2017-06-23,1.24193,1.34797,1.49562,1.65435,1.78136,1.88852,1.98018,2.05509,2.11411,2.15964
2017-06-26,1.2374,1.34709,1.5001,1.65235,1.77754,1.88237,1.97151,2.04574,2.10684,2.15137
2017-06-27,1.24838,1.36819,1.53381,1.69671,1.83283,1.94548,2.0381,2.1137,2.17017,2.21224
2017-06-28,1.25088,1.35109,1.51011,1.67904,1.82266,1.94684,2.05215,2.13034,2.19012,2.2347
2017-06-29,1.27179,1.36943,1.52929,1.70618,1.85845,1.98851,2.09575,2.17557,2.23495,2.27738
2017-06-30,1.27741,1.38329,1.55652,1.74619,1.89839,2.0243,2.12923,2.20951,2.26878,2.31306
2017-07-03,1.29204,1.42122,1.5981,1.78749,1.94502,2.07631,2.18208,2.26307,2.319,2.35837
2017-07-05,1.28339,1.42254,1.59322,1.78266,1.93823,2.06614,2.17255,2.25028,2.30626,2.34559
2017-07-06,1.28995,1.41133,1.59806,1.79572,1.95712,2.09196,2.20304,2.28365,2.3412,2.38069
2017-07-07,1.2814,1.41671,1.60765,1.81364,1.97515,2.10894,2.21987,2.30323,2.36292,2.4058
2017-07-10,1.27256,1.39561,1.5872,1.78566,1.94552,2.07984,2.19152,2.27712,2.34109,2.38427
2017-07-11,1.26837,1.38583,1.56948,1.77045,1.93439,2.06894,2.18063,2.26854,2.33073,2.37491
2017-07-12,1.25481,1.35808,1.53362,1.73433,1.89537,2.02916,2.14321,2.2291,2.29282,2.33919
2017-07-13,1.26532,1.37667,1.55772,1.7503,1.90734,2.04217,2.15718,2.24504,2.31122,2.35911
2017-07-14,1.24985,1.36502,1.53934,1.72738,1.87867,2.01022,2.12392,2.21438,2.28316,2.33497
2017-07-17,1.25081,1.36394,1.53985,1.71997,1.86972,2.00152,2.11474,2.20496,2.27496,2.32417
2017-07-18,1.24134,1.35702,1.51949,1.69223,1.83768,1.96262,2.07077,2.16055,2.22779,2.27775
2017-07-19,1.24462,1.36501,1.51764,1.69396,1.84316,1.97091,2.0816,2.16701,2.23225,2.28102
2017-07-20,1.24818,1.36113,1.51335,1.69161,1.84175,1.96937,2.07883,2.1643,2.23049,2.27935
2017-07-21,1.23527,1.34593,1.49564,1.67465,1.81945,1.94156,2.04666,2.13109,2.19637,2.2464
2017-07-24,1.23996,1.36411,1.51957,1.69407,1.83961,1.96319,2.06831,2.15269,2.21934,2.26709
2017-07-25,1.252,1.39534,1.56354,1.75035,1.90482,2.03325,2.14126,2.22822,2.29186,2.33891
2017-07-26,1.23964,1.35175,1.50166,1.68457,1.83959,1.97353,2.08933,2.17789,2.24527,2.29618
2017-07-27,1.24776,1.35545,1.51491,1.70211,1.85996,1.99683,2.1143,2.20448,2.27313,2.32376
2017-07-28,1.23776,1.34674,1.50736,1.69475,1.84761,1.98004,2.09427,2.18378,2.25114,2.30211
2017-07-31,1.24096,1.34562,1.51102,1.69473,1.84963,1.98464,2.09916,2.188,2.25605,2.30448
2017-08-01,1.24365,1.34083,1.49817,1.67103,1.81854,1.94925,2.06219,2.15244,2.21777,2.26581
2017-08-02,1.24767,1.36114,1.51319,1.69091,1.83844,1.96481,2.07603,2.16134,2.22586,2.27385
2017-08-03,1.24977,1.33817,1.48871,1.66277,1.80909,1.93587,2.04628,2.131,2.19488,2.24111
2017-08-04,1.25429,1.35884,1.51916,1.69733,1.84184,1.96881,2.08053,2.1683,2.23373,2.2824
2017-08-07,1.25372,1.35172,1.51431,1.68504,1.82939,1.95848,2.07069,2.15835,2.22479,2.27069
2017-08-08,1.25866,1.36189,1.52171,1.7002,1.85101,1.98064,2.09231,2.18202,2.24719,2.29488
2017-08-09,1.24278,1.3423,1.49256,1.6669,1.81368,1.94127,2.05387,2.14038,2.20576,2.25421
2017-08-10,1.25067,1.34185,1.48638,1.65561,1.79781,1.92084,2.02868,2.11242,2.17623,2.22279
2017-08-11,1.23031,1.3,1.4436,1.61569,1.75908,1.88554,1.99697,2.08591,2.15352,2.20478
2017-08-14,1.23203,1.32641,1.47666,1.64332,1.78743,1.91824,2.03208,2.12105,2.18819,2.23434
2017-08-15,1.24715,1.35419,1.51298,1.68696,1.83624,1.9683,2.08222,2.17197,2.23502,2.27946
2017-08-16,1.23504,1.33849,1.48115,1.65338,1.79853,1.92583,2.03955,2.12708,2.19264,2.24069
2017-08-17,1.23692,1.32289,1.46559,1.63624,1.77822,1.90186,2.0125,2.0997,2.16641,2.21472
2017-08-18,1.23127,1.32419,1.46745,1.64268,1.78192,1.90048,2.00739,2.09509,2.16273,2.21359
2017-08-21,1.22733,1.31125,1.45561,1.62776,1.76925,1.88944,1.99583,2.08282,2.15136,2.19964
2017-08-22,1.23348,1.32968,1.47804,1.65735,1.8044,1.92582,2.03183,2.11959,2.18463,2.23203
2017-08-23,1.23096,1.3202,1.45341,1.62349,1.76303,1.88121,1.98823,2.07292,2.13802,2.18609
2017-08-24,1.24637,1.33983,1.47699,1.64869,1.79091,1.91123,2.01735,2.10028,2.16361,2.20933
2017-08-25,1.2433,1.33983,1.46967,1.63882,1.77576,1.89079,1.99263,2.07497,2.13819,2.18586
2017-08-28,1.24748,1.3351,1.46377,1.62193,1.7575,1.87419,1.97654,2.05957,2.12504,2.1713
2017-08-29,1.23621,1.31621,1.4393,1.59455,1.7315,1.84972,1.95383,2.04109,2.10485,2.15263
2017-08-30,1.24321,1.33405,1.45212,1.61155,1.74815,1.86406,1.96848,2.04966,2.11172,2.15897
2017-08-31,1.2526,1.3241,1.44116,1.59637,1.72854,1.84278,1.94592,2.02727,2.09015,2.13733
2017-09-01,1.25102,1.34596,1.47781,1.629,1.76106,1.87908,1.98414,2.06746,2.1326,2.17777
2017-09-05,1.22942,1.28832,1.40805,1.54673,1.67185,1.78971,1.89624,1.98393,2.04879,2.09511
2017-09-06,1.24427,1.3103,1.43004,1.57941,1.71297,1.83174,1.93825,2.02093,2.08425,2.12958
2017-09-07,1.23268,1.27649,1.39444,1.53898,1.66773,1.78346,1.88716,1.96939,2.03292,2.0794
2017-09-08,1.2233,1.27174,1.39339,1.54113,1.66855,1.78412,1.88714,1.9692,2.03101,2.07724
2017-09-11,1.24463,1.3191,1.44997,1.597,1.7282,1.84594,1.94902,2.03138,2.09516,2.13982
2017-09-12,1.25637,1.3387,1.47437,1.63159,1.77048,1.88904,1.99162,2.07584,2.13804,2.18359
2017-09-13,1.264,1.35514,1.48879,1.65334,1.7949,1.91214,2.01531,2.09705,2.16093,2.209
2017-09-14,1.29079,1.37038,1.50569,1.67062,1.80922,1.92143,2.01949,2.09882,2.1622,2.20952
2017-09-15,1.29881,1.38685,1.52921,1.69307,1.82565,1.93645,2.03377,2.11217,2.1719,2.2164
2017-09-18,1.30615,1.3966,1.54723,1.7111,1.84949,1.96597,2.06521,2.14368,2.20404,2.24549
2017-09-19,1.30459,1.40864,1.55279,1.71764,1.85843,1.97458,2.07415,2.15493,2.2136,2.2559
2017-09-20,1.33036,1.45689,1.59967,1.76674,1.90526,2.0182,2.11718,2.19286,2.24953,2.29042
2017-09-21,1.33393,1.45664,1.60335,1.77087,1.90882,2.02126,2.11871,2.19409,2.25116,2.29151
2017-09-22,1.32364,1.44808,1.59291,1.76203,1.89801,2.00966,2.1056,2.18054,2.23605,2.27662
2017-09-25,1.31758,1.42856,1.56988,1.72774,1.85984,1.96998,2.06411,2.13793,2.19417,2.23218
2017-09-26,1.32373,1.44085,1.58093,1.7388,1.87277,1.98176,2.07413,2.14856,2.202,2.23996
2017-09-27,1.34154,1.47448,1.61942,1.78855,1.93117,2.0469,2.14619,2.22177,2.27878,2.32041
2017-09-28,1.34858,1.44773,1.59981,1.76618,1.90645,2.02697,2.13289,2.21366,2.2757,2.32025
2017-09-29,1.35148,1.47827,1.63202,1.80155,1.94091,2.05877,2.15895,2.23653,2.29405,2.33628
2017-10-02,1.35505,1.48621,1.65306,1.81365,1.94885,2.06728,2.16879,2.24811,2.30822,2.34836
2017-10-03,1.35487,1.47777,1.63612,1.79955,1.9398,2.05878,2.16006,2.24183,2.30107,2.34341
2017-10-04,1.36157,1.48518,1.63654,1.8017,1.9419,2.06031,2.16269,2.24052,2.29909,2.34189
2017-10-05,1.39054,1.50038,1.65613,1.82356,1.96554,2.0846,2.1852,2.26175,2.31979,2.36141
2017-10-06,1.39262,1.51565,1.67644,1.84627,1.98792,2.10274,2.20002,2.27675,2.33741,2.37898
2017-10-10,1.39955,1.50984,1.65927,1.82476,1.96184,2.0741,2.17016,2.25102,2.31092,2.35504
2017-10-11,1.4075,1.53507,1.6726,1.83595,1.9733,2.08327,2.17993,2.25499,2.31361,2.35675
